medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
324,12929-462-24,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
325,36233-860-25,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
326,90886-357-26,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
327,97152-967-27,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
328,97830-485-28,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
329,12404-187-29,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
330,35427-252-30,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
331,63001-828-31,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
332,42906-752-32,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
333,57549-624-33,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
334,69680-528-34,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
335,71584-466-35,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
336,24581-326-36,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
337,10867-636-37,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
338,12172-419-38,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
339,92865-930-39,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
340,88687-442-40,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
341,38104-334-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
342,28952-392-42,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
343,71938-486-43,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
344,43503-423-44,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
345,23143-844-45,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
346,91443-156-46,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
347,90966-141-47,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
348,70885-563-48,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
349,47999-625-49,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
350,47182-822-50,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
351,76160-993-51,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
352,14489-479-52,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
353,77443-360-53,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
354,35158-522-54,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
355,15608-559-55,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
356,86674-349-56,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
357,54584-513-57,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
358,37098-948-58,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
359,30671-258-59,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
360,53860-910-60,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
361,75062-276-61,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
362,15892-370-62,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
363,31928-137-63,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
364,37719-541-64,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
365,71876-767-65,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
366,79603-581-66,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
367,54164-230-67,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
368,90178-249-68,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
369,83721-356-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
370,47221-179-70,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
371,74660-532-71,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
372,66571-750-72,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
373,59580-535-73,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
374,10356-190-74,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
375,20713-977-75,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
376,38665-541-76,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
377,68395-971-77,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
378,13002-455-78,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
379,90207-216-79,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
380,27354-105-80,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
381,16661-475-81,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
382,72768-436-82,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
383,84891-821-83,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
384,19142-274-84,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
385,26548-255-85,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
386,77296-495-86,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
387,86537-469-87,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
388,19479-880-88,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
389,46658-724-89,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
390,81773-942-90,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
391,13167-385-91,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
392,58607-964-92,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
393,28506-830-93,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
394,79032-465-94,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
395,76068-236-95,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
396,88040-397-96,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
397,98934-148-97,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
398,21480-476-98,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
399,16936-416-99,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
400,52155-135-00,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
401,64099-919-01,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
402,47253-893-02,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
403,52017-524-03,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
404,41164-849-04,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
405,23708-875-05,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
406,14964-354-06,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
407,66788-489-07,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
408,69272-209-08,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
409,32662-889-09,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
410,90280-113-10,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
411,68592-789-11,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
412,19726-268-12,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
413,53099-876-13,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
414,10784-656-14,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
415,34374-865-15,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
416,97420-602-16,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
417,83386-507-17,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
418,16762-917-18,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
419,62242-799-19,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
420,37019-426-20,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
421,11059-523-21,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
422,88638-229-22,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
423,19701-654-23,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
424,54359-178-24,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
425,14145-601-25,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
426,41911-983-26,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
427,30397-436-27,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
428,69608-751-28,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
429,35530-533-29,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
430,54233-344-30,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
431,93931-648-31,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
432,73631-669-32,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
433,68081-846-33,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
434,71975-836-34,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
435,97403-205-35,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
436,17937-453-36,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
437,55231-284-37,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
438,45646-549-38,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
439,65884-944-39,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
440,36248-678-40,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
441,93725-751-41,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
442,47213-789-42,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
443,70796-316-43,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
444,85936-756-44,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
445,19831-430-45,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
446,60220-318-46,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
447,21939-920-47,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
448,53542-231-48,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
449,24727-434-49,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
450,33395-777-50,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
451,55403-648-51,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
452,81708-572-52,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
453,42923-469-53,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
454,74054-231-54,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
455,35205-781-55,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
456,72896-221-56,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
457,52197-859-57,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
458,87229-708-58,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
459,85512-349-59,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
460,26474-372-60,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
461,81760-175-61,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
462,74862-692-62,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
463,73056-704-63,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
464,55687-528-64,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
465,33161-122-65,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
466,76463-745-66,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
467,71276-816-67,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
468,84956-216-68,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
469,85020-984-69,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
470,39946-590-70,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
471,56384-874-71,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
472,50793-650-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
473,80861-873-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
474,54282-859-74,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
475,27643-536-75,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
476,59312-393-76,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
477,95180-950-77,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
478,97729-946-78,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
479,19410-971-79,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
480,39531-578-80,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
481,22323-864-81,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
482,76408-976-82,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
483,24496-813-83,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
484,42668-608-84,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
485,44805-962-85,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
486,69066-821-86,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
487,60574-628-87,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
488,72849-949-88,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
489,85100-613-89,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
490,73100-149-90,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
491,27892-609-91,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
492,63870-549-92,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
493,72976-104-93,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
494,92135-297-94,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
495,52996-918-95,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
496,39769-756-96,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
497,33163-709-97,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
498,28321-371-98,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
499,82155-339-99,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
500,14166-852-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
501,32820-409-01,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
502,41211-744-02,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
503,65172-263-03,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
504,23725-166-04,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
505,38674-517-05,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
506,73913-901-06,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
507,72226-238-07,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
508,78233-912-08,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
509,22218-923-09,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
510,24075-337-10,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
511,31788-662-11,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
512,80813-530-12,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
513,20665-375-13,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
514,85997-841-14,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
515,94728-464-15,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
516,53017-501-16,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
517,26555-198-17,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
518,97293-561-18,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
519,35162-328-19,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
520,34733-793-20,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
521,98973-440-21,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
522,78202-751-22,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
523,14446-259-23,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
524,43361-674-24,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
525,53727-448-25,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
526,44013-882-26,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
527,95885-173-27,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
528,95707-220-28,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
529,18475-812-29,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
530,70311-691-30,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
531,55272-430-31,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
532,84119-684-32,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
533,79559-272-33,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
534,64544-195-34,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
535,31804-819-35,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
536,24155-925-36,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
537,92502-828-37,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
538,74805-229-38,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
539,63724-673-39,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
540,83012-820-40,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
541,96499-928-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
542,63099-578-42,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
543,85089-626-43,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
544,56285-359-44,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
545,72734-595-45,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
546,39528-222-46,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
547,73796-843-47,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
548,38497-950-48,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
549,98165-864-49,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
550,97750-829-50,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
551,41599-851-51,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
552,20367-590-52,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
553,50339-906-53,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
554,33928-622-54,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
555,93870-340-55,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
556,13246-705-56,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
557,65593-131-57,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
558,67694-198-58,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
559,50624-951-59,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
560,53432-965-60,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
561,77457-400-61,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
562,98250-633-62,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
563,56345-192-63,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
564,96703-598-64,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
565,58275-792-65,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
566,75553-163-66,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
567,56124-140-67,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
568,11502-817-68,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
569,65490-382-69,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
570,35814-392-70,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
571,25541-810-71,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
572,66244-909-72,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
573,29345-852-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
574,87947-258-74,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
575,75067-811-75,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
576,67068-726-76,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
577,28464-895-77,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
578,15796-989-78,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
579,84178-226-79,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
580,52221-693-80,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
581,64619-212-81,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
582,36712-413-82,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
583,81734-419-83,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
584,68756-180-84,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
585,12364-521-85,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
586,86806-461-86,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
587,90529-535-87,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
588,43411-613-88,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
589,70051-582-89,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
590,45243-372-90,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
591,37813-288-91,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
592,64358-644-92,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
593,98859-466-93,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
594,19692-814-94,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
595,82646-396-95,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
596,87285-224-96,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
597,65801-568-97,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
598,11102-751-98,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
599,38142-652-99,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
600,12933-869-00,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
601,77140-935-01,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
602,36385-478-02,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
603,11024-322-03,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
604,11479-262-04,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
605,16341-426-05,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
606,75828-436-06,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
607,43450-346-07,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
608,31544-566-08,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
609,96244-990-09,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
610,42986-901-10,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
611,82298-129-11,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
612,81837-441-12,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
613,97770-769-13,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
614,27116-118-14,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
615,26699-367-15,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
616,92269-219-16,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
617,43331-693-17,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
618,44476-876-18,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
619,45797-717-19,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
620,55385-864-20,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
621,65365-950-21,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
622,13404-714-22,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
623,31398-471-23,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
624,11199-956-24,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
625,64840-406-25,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
626,62644-839-26,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
627,91517-935-27,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
628,31448-230-28,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
629,64121-688-29,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
630,82656-365-30,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
631,19970-922-31,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
632,95374-159-32,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
633,13832-715-33,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
634,54889-691-34,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
635,56457-626-35,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
636,59520-789-36,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
637,53993-317-37,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
638,68536-709-38,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
639,18941-212-39,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
640,73645-782-40,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
641,16679-847-41,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
642,66723-473-42,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
643,22348-970-43,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
644,69211-373-44,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
645,55906-798-45,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
646,14447-791-46,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
647,16877-482-47,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
648,83217-277-48,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
