medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
322,26933-224-22,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
323,52185-216-23,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
324,12390-264-24,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
325,35108-605-25,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
326,25503-878-26,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
327,52558-469-27,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
328,80053-990-28,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
329,43908-402-29,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
330,55878-303-30,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
331,28590-577-31,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
332,45693-397-32,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
333,86782-615-33,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
334,43338-372-34,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
335,87349-111-35,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
336,74495-453-36,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
337,30406-969-37,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
338,86482-741-38,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
339,97354-642-39,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
340,85409-907-40,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
341,66328-849-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
342,19976-258-42,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
343,40206-152-43,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
344,31742-757-44,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
345,12301-395-45,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
346,96283-852-46,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
347,70970-300-47,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
348,67299-206-48,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
349,86958-843-49,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
350,29897-250-50,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
351,38763-776-51,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
352,27584-823-52,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
353,34290-981-53,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
354,32316-731-54,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
355,12753-250-55,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
356,33433-353-56,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
357,31427-796-57,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
358,69615-365-58,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
359,53084-702-59,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
360,76846-317-60,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
361,84364-474-61,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
362,62346-215-62,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
363,68110-505-63,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
364,31809-825-64,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
365,76741-706-65,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
366,56987-846-66,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
367,66519-204-67,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
368,30915-505-68,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
369,16295-874-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
370,51590-678-70,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
371,36392-214-71,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
372,16883-662-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
373,69602-831-73,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
374,32632-302-74,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
375,61352-196-75,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
376,97347-203-76,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
377,56453-456-77,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
378,37000-225-78,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
379,64326-866-79,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
380,60457-801-80,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
381,65861-396-81,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
382,14016-114-82,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
383,11636-841-83,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
384,55428-130-84,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
385,61011-767-85,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
386,62956-115-86,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
387,68402-518-87,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
388,88260-119-88,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
389,45438-705-89,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
390,58497-611-90,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
391,63355-650-91,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
392,66412-753-92,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
393,23354-249-93,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
394,94966-267-94,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
395,10698-375-95,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
396,26731-374-96,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
397,40655-137-97,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
398,31199-568-98,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
399,98767-744-99,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
400,51807-952-00,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
401,85881-138-01,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
402,86951-118-02,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
403,74792-789-03,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
404,17263-447-04,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
405,81464-507-05,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
406,88046-563-06,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
407,36231-394-07,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
408,76157-774-08,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
409,40554-414-09,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
410,60186-474-10,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
411,66384-707-11,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
412,92161-502-12,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
413,92523-521-13,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
414,71493-183-14,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
415,62984-255-15,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
416,48730-804-16,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
417,83757-135-17,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
418,37548-397-18,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
419,74940-616-19,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
420,60134-944-20,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
421,42500-510-21,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
422,45015-636-22,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
423,31079-874-23,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
424,53517-925-24,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
425,39121-831-25,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
426,14020-348-26,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
427,42089-717-27,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
428,68780-672-28,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
429,27624-854-29,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
430,87442-688-30,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
431,51421-126-31,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
432,74008-966-32,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
433,11380-140-33,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
434,68712-290-34,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
435,88997-590-35,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
436,80105-291-36,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
437,27259-406-37,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
438,26236-340-38,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
439,72406-450-39,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
440,78878-801-40,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
441,85711-279-41,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
442,96364-847-42,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
443,12706-578-43,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
444,58709-835-44,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
445,11470-355-45,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
446,51878-760-46,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
447,13800-905-47,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
448,12108-883-48,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
449,33904-509-49,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
450,44394-524-50,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
451,73204-192-51,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
452,96551-914-52,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
453,62907-213-53,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
454,50952-540-54,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
455,18563-705-55,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
456,89629-233-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
457,45948-442-57,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
458,29812-563-58,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
459,48091-839-59,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
460,46095-214-60,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
461,24041-318-61,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
462,68067-303-62,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
463,55966-130-63,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
464,80245-870-64,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
465,65169-627-65,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
466,22114-939-66,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
467,99193-985-67,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
468,28211-908-68,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
469,50175-529-69,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
470,94148-939-70,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
471,84949-403-71,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
472,57141-193-72,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
473,46428-950-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
474,73572-709-74,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
475,43486-477-75,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
476,71503-287-76,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
477,17228-127-77,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
478,43795-948-78,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
479,91593-941-79,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
480,42137-884-80,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
481,22629-437-81,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
482,15502-894-82,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
483,89204-658-83,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
484,51397-869-84,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
485,62965-488-85,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
486,91352-636-86,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
487,71707-889-87,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
488,14133-594-88,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
489,31464-452-89,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
490,45033-899-90,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
491,61336-785-91,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
492,49810-191-92,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
493,32536-633-93,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
494,10841-123-94,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
495,18481-255-95,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
496,45909-611-96,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
497,83520-520-97,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
498,13154-848-98,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
499,10195-383-99,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
500,78528-546-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
501,70070-822-01,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
502,31557-123-02,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
503,30226-451-03,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
504,64347-181-04,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
505,44433-170-05,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
506,74600-329-06,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
507,24213-307-07,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
508,25886-953-08,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
509,98566-969-09,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
510,10692-229-10,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
511,40602-917-11,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
512,51602-280-12,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
513,24079-787-13,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
514,31288-843-14,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
515,78255-409-15,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
516,18975-350-16,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
517,30396-133-17,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
518,30185-939-18,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
519,90170-397-19,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
520,68075-651-20,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
521,17619-408-21,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
522,77329-699-22,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
523,32700-673-23,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
524,68714-903-24,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
525,57406-621-25,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
526,15397-525-26,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
527,74156-781-27,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
528,66631-428-28,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
529,58812-743-29,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
530,29281-224-30,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
531,56767-808-31,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
532,68932-399-32,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
533,58577-861-33,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
534,65515-554-34,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
535,24307-591-35,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
536,36187-717-36,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
537,21007-971-37,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
538,96153-887-38,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
539,35915-751-39,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
540,88006-355-40,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
541,40131-340-41,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
542,74271-795-42,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
543,70112-946-43,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
544,84824-988-44,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
545,18985-125-45,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
546,25534-924-46,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
547,35910-930-47,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
548,36734-936-48,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
549,63366-927-49,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
550,54116-295-50,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
551,26854-819-51,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
552,44508-292-52,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
553,95038-781-53,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
554,87534-375-54,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
555,41741-861-55,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
556,87972-681-56,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
557,11513-456-57,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
558,16403-967-58,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
559,35441-349-59,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
560,34647-949-60,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
561,90720-986-61,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
562,38649-890-62,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
563,19946-796-63,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
564,16621-241-64,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
565,32253-732-65,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
566,63994-654-66,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
567,81553-857-67,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
568,54629-747-68,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
569,64364-654-69,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
570,50290-542-70,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
571,38197-454-71,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
572,56927-626-72,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
573,97293-831-73,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
574,97333-847-74,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
575,24629-348-75,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
576,34216-836-76,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
577,35757-861-77,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
578,54521-120-78,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
579,78754-281-79,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
580,25798-745-80,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
581,59898-177-81,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
582,84200-884-82,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
583,39519-899-83,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
584,94454-937-84,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
585,52926-382-85,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
586,10438-738-86,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
587,89582-297-87,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
588,97441-256-88,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
589,48893-384-89,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
590,87843-378-90,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
591,28337-886-91,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
592,20137-392-92,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
593,54409-986-93,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
594,38331-286-94,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
595,70108-578-95,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
596,67398-965-96,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
597,34529-327-97,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
598,87594-968-98,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
599,15624-435-99,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
600,55891-406-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
601,50404-287-01,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
602,36723-812-02,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
603,48046-664-03,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
604,37916-630-04,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
605,75476-151-05,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
606,28003-768-06,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
607,14574-746-07,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
608,89083-307-08,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
609,76182-263-09,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
610,45894-193-10,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
611,59063-574-11,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
612,11073-760-12,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
613,16858-943-13,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
614,63454-374-14,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
615,63159-674-15,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
616,12153-715-16,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
617,48497-781-17,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
618,16869-245-18,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
619,89847-599-19,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
620,44320-897-20,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
621,56675-367-21,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
622,55348-898-22,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
623,22916-562-23,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
624,30635-547-24,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
625,52236-916-25,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
626,37867-505-26,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
627,16220-325-27,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
628,94146-309-28,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
629,46683-487-29,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
630,25989-925-30,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
631,82249-479-31,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
632,58577-575-32,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
633,17163-126-33,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
634,28186-715-34,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
635,61472-187-35,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
636,84465-744-36,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
637,41498-809-37,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
638,76532-650-38,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
639,17016-128-39,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
640,44373-679-40,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
641,47103-586-41,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
