warehouse_inventory_id,location_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,last_received_date
601,1288,2979,5881,567,1846,2026-06-09
602,1260,4055,12115,2177,716,2026-07-07
603,1258,9901,5786,757,1375,2026-07-02
604,1285,1555,8545,1708,1653,2026-08-27
605,1275,2528,13168,3270,1110,2026-07-10
606,1257,940,548,106,1477,2026-06-30
607,1296,887,5151,510,1860,2026-06-05
608,1264,7791,19611,3279,1899,2026-07-02
609,1300,7594,14031,3313,616,2026-07-28
610,1261,5028,7782,1198,872,2026-07-12
611,1297,4724,15263,2687,1362,2026-07-21
612,1261,2181,12305,2701,1371,2026-07-19
613,1275,5355,15741,2082,1258,2026-06-28
614,1264,4240,2356,315,1667,2026-06-29
615,1266,9660,5079,850,592,2026-06-04
616,1276,9366,16805,2502,1667,2026-08-01
617,1264,8841,9924,2395,1744,2026-07-02
618,1276,1507,2414,586,717,2026-08-25
619,1300,9006,4609,780,605,2026-07-08
620,1283,7983,2196,276,1817,2026-07-03
621,1273,612,18528,2828,1604,2026-06-26
622,1293,9216,8080,1179,978,2026-07-27
623,1284,2356,10462,2614,835,2026-08-01
624,1260,6952,2615,269,981,2026-06-04
625,1282,1260,16198,3411,659,2026-08-24
626,1255,1628,15099,3493,1779,2026-06-17
627,1289,1414,14946,3604,943,2026-06-23
628,1253,1614,8523,1091,1856,2026-06-18
629,1283,7912,14390,1001,667,2026-08-18
630,1283,3440,14792,1678,1221,2026-06-23
631,1285,2681,17495,4125,1766,2026-06-11
632,1276,3200,10915,1403,1854,2026-08-27
633,1284,5600,13569,2384,1920,2026-07-25
634,1295,4715,3768,304,1459,2026-05-29
635,1271,5419,14116,1813,1962,2026-06-07
636,1281,911,4146,351,1144,2026-07-08
637,1273,9184,644,125,1979,2026-06-16
638,1275,7089,9713,1810,1576,2026-07-27
639,1288,2385,13757,1440,1678,2026-07-03
640,1272,7154,16676,2422,1927,2026-08-11
641,1274,9283,19043,4746,687,2026-06-20
642,1290,7815,14242,2142,1777,2026-07-31
643,1265,1458,10609,1120,1537,2026-08-20
644,1251,2016,9763,1782,618,2026-05-31
645,1279,4009,1031,202,1375,2026-08-27
646,1296,9126,10752,2547,1087,2026-08-23
647,1269,325,5487,1347,842,2026-08-10
648,1265,6277,18829,1528,1419,2026-06-13
649,1280,2786,12065,995,516,2026-07-05
650,1274,4358,11446,1339,1575,2026-07-11
651,1291,7669,19495,2260,1889,2026-07-05
652,1295,6006,8143,589,659,2026-07-11
653,1272,9426,4916,1102,526,2026-07-03
654,1264,1819,7126,926,1832,2026-06-05
655,1282,8142,7921,1671,1437,2026-05-31
656,1278,2556,17097,3515,1167,2026-06-10
657,1256,7415,15568,3225,1686,2026-06-25
658,1300,2288,799,40,1779,2026-08-20
659,1268,126,15340,2357,1922,2026-06-19
660,1289,3621,11679,1948,697,2026-06-06
661,1281,947,9411,1175,1646,2026-06-06
662,1282,2514,19213,1388,916,2026-06-03
663,1262,319,9817,1855,1723,2026-06-28
664,1298,9326,18253,4259,860,2026-06-26
665,1268,4567,8313,1020,1251,2026-07-21
666,1262,4690,9449,1591,1339,2026-06-28
667,1265,6649,11368,2016,1859,2026-08-26
668,1263,989,5490,808,825,2026-05-31
669,1253,5270,19469,3412,745,2026-07-31
670,1284,6878,7785,1329,1580,2026-06-28
671,1299,8000,16688,3259,1265,2026-08-25
672,1293,340,10660,2074,555,2026-07-07
673,1290,6728,7441,1321,1818,2026-07-22
674,1287,5210,14175,1438,749,2026-08-13
675,1300,8142,2655,562,1709,2026-08-14
676,1295,2735,13269,1111,535,2026-08-20
677,1284,2814,2712,575,1529,2026-08-26
678,1282,7595,6329,740,1646,2026-07-08
679,1290,5047,3109,358,722,2026-06-27
680,1251,4554,19958,4864,590,2026-05-31
681,1291,5801,7933,758,1429,2026-07-11
682,1280,6408,2661,276,866,2026-08-18
683,1258,1986,8026,1519,1632,2026-08-11
684,1263,8982,6527,449,841,2026-06-17
685,1259,9357,16092,973,546,2026-06-08
686,1262,5481,11373,1938,1175,2026-06-06
687,1297,9936,14309,2615,1678,2026-07-16
688,1275,1071,7505,528,1915,2026-07-08
689,1296,9465,7886,1864,835,2026-07-11
690,1298,1893,13325,2184,641,2026-07-17
691,1289,717,2252,140,1821,2026-08-14
692,1252,1997,8907,1278,1390,2026-08-14
693,1295,2860,16869,4132,1165,2026-06-27
694,1279,665,1598,195,535,2026-08-22
695,1279,680,17110,4239,1919,2026-07-22
696,1269,2948,3191,644,552,2026-08-18
697,1273,7918,18551,2987,604,2026-06-16
698,1252,295,3973,829,1307,2026-08-18
699,1255,2066,2347,455,504,2026-07-21
700,1255,5177,642,108,559,2026-06-14
701,1287,5198,15200,1354,1759,2026-08-13
702,1259,5209,11788,1575,925,2026-07-13
703,1255,8706,1276,192,1626,2026-08-03
704,1289,1999,7214,1702,565,2026-07-16
705,1267,5274,1739,379,1214,2026-07-21
706,1252,188,9368,1436,1404,2026-07-22
707,1296,6630,14107,3276,919,2026-07-10
708,1282,8578,14170,2242,1983,2026-08-15
709,1269,7363,5603,1095,559,2026-06-20
710,1258,1765,1297,74,1401,2026-06-28
711,1297,1830,4935,1024,1491,2026-07-30
712,1270,121,8770,1315,1702,2026-08-07
713,1288,9514,14536,1165,1727,2026-07-17
714,1259,9398,19543,3717,530,2026-06-04
715,1264,9625,9978,1368,1012,2026-07-14
716,1274,3991,4093,356,1376,2026-07-16
717,1263,6672,16809,3887,880,2026-06-27
718,1259,3381,17680,4135,1052,2026-08-20
719,1269,9045,17249,2494,1765,2026-08-11
720,1299,9751,17973,1417,1400,2026-07-13
721,1292,3542,9555,1745,963,2026-07-28
722,1290,4775,7389,853,1733,2026-06-07
723,1251,9383,11609,2457,1824,2026-06-08
724,1252,8674,4569,1093,1726,2026-07-05
725,1284,4394,14815,3687,1679,2026-07-07
726,1284,1864,19879,1955,1218,2026-08-05
727,1267,2450,7277,1544,1167,2026-06-24
728,1289,6837,17254,2831,965,2026-08-14
729,1256,4836,12068,2682,597,2026-07-28
730,1278,7287,12532,2752,1770,2026-06-09
731,1272,7625,10349,1121,938,2026-07-25
732,1280,1116,6370,337,1778,2026-08-19
733,1257,6253,10387,1037,873,2026-08-08
734,1260,6402,14443,1156,1811,2026-06-30
735,1298,9519,6385,1035,1341,2026-07-09
736,1291,1605,1253,298,1532,2026-06-18
737,1270,2701,16670,1865,1092,2026-06-29
738,1251,4248,1511,136,602,2026-06-30
739,1261,1771,6396,326,1570,2026-07-02
740,1282,1551,16161,3257,1328,2026-07-01
741,1282,1583,2792,474,1169,2026-06-14
742,1271,7834,7756,830,941,2026-07-15
743,1277,6561,841,115,1245,2026-07-03
744,1269,3780,3272,765,682,2026-06-25
745,1294,5896,6988,425,525,2026-06-17
746,1278,5253,9108,2170,1146,2026-08-25
747,1266,2305,4807,372,1235,2026-07-11
748,1298,5387,898,160,1449,2026-06-25
749,1275,2180,6870,1070,992,2026-08-18
750,1275,7007,5588,912,1003,2026-07-21
751,1269,5054,11940,1926,557,2026-06-10
752,1256,5440,19608,2104,1350,2026-06-26
753,1274,987,12724,1478,820,2026-06-20
754,1279,4316,6055,995,648,2026-06-03
755,1258,9794,6484,1529,1759,2026-07-20
756,1255,4041,12715,637,1805,2026-06-16
757,1268,4916,17465,1118,1188,2026-07-09
758,1283,4124,6970,898,1675,2026-06-29
759,1261,788,4802,410,1838,2026-07-01
760,1277,3656,15492,3081,1593,2026-07-26
761,1262,862,13049,993,1058,2026-07-10
762,1282,4144,14832,3476,1957,2026-07-24
763,1268,3693,9714,1684,1533,2026-06-21
764,1281,49,7288,1513,1185,2026-07-29
765,1297,1013,16773,3800,840,2026-07-03
766,1273,940,8820,1132,1914,2026-06-01
767,1269,1323,739,161,1908,2026-07-26
768,1271,8334,1622,262,926,2026-07-28
769,1279,2131,17519,2692,1364,2026-08-18
770,1262,5995,13135,3191,1201,2026-06-28
771,1253,2056,11290,1820,1477,2026-08-01
772,1251,8825,3602,324,1097,2026-07-29
773,1285,8853,17220,3238,864,2026-08-19
774,1257,3321,10399,2091,1085,2026-06-02
775,1278,328,18099,3057,737,2026-06-04
776,1255,207,6990,697,1933,2026-06-18
777,1272,4586,14403,1934,1503,2026-08-23
778,1256,7074,8068,1699,1737,2026-06-25
779,1284,5049,896,111,1646,2026-07-22
780,1286,9264,3302,184,948,2026-08-15
781,1287,7250,12689,1994,1781,2026-06-25
782,1259,4549,1207,175,1702,2026-08-26
783,1283,3238,11833,1600,1931,2026-07-30
784,1251,9744,6998,706,605,2026-06-24
785,1286,7623,3498,343,1542,2026-06-01
786,1287,4825,9335,878,633,2026-08-15
787,1268,6843,9954,914,1363,2026-06-27
788,1256,580,2671,362,679,2026-06-29
789,1288,7371,4948,287,1740,2026-07-26
790,1297,6885,8358,706,883,2026-07-26
791,1285,6956,8742,1413,1144,2026-08-23
792,1269,1128,13074,2941,1483,2026-07-06
793,1257,1726,9232,744,1863,2026-08-17
794,1270,8292,15288,2643,1612,2026-07-21
795,1284,3681,17858,1557,686,2026-07-14
796,1293,2140,3727,703,872,2026-06-12
797,1297,5591,13291,3183,839,2026-07-03
798,1285,6676,9948,2321,948,2026-06-25
799,1256,6205,794,124,734,2026-08-04
800,1279,1082,3726,698,604,2026-06-07
801,1294,7383,19955,1829,607,2026-06-24
802,1272,1010,13847,1842,888,2026-08-19
803,1277,3073,17681,890,959,2026-06-11
804,1252,5129,5612,309,1930,2026-06-30
805,1261,6878,2498,350,1451,2026-08-15
806,1286,6749,11123,2145,1214,2026-06-05
807,1270,2994,11222,2562,1973,2026-06-10
808,1258,2971,5083,965,1454,2026-06-11
809,1294,1915,13870,819,827,2026-07-27
810,1296,4232,11611,628,570,2026-08-17
811,1266,564,9289,1702,1743,2026-08-03
812,1257,9592,14033,2578,548,2026-07-11
813,1254,8063,19668,3499,1133,2026-05-31
814,1279,3902,18371,1740,1171,2026-07-17
815,1287,2537,9339,1494,1249,2026-08-27
816,1283,2450,18485,4239,1546,2026-07-01
817,1299,4458,2524,422,760,2026-07-15
818,1283,7216,11408,956,1807,2026-08-04
819,1269,1632,2479,235,1845,2026-06-18
820,1293,8304,5902,955,1780,2026-06-22
821,1266,7874,9365,1112,1831,2026-06-26
822,1294,1257,16898,1806,1157,2026-08-25
823,1258,9789,9444,608,730,2026-06-09
824,1257,689,16374,3188,974,2026-06-09
825,1264,4650,17599,1019,1656,2026-08-20
826,1298,1805,3475,498,1537,2026-08-19
827,1261,9144,11888,1048,1034,2026-08-13
828,1264,1240,1401,260,1056,2026-06-09
829,1272,4173,14702,2984,1154,2026-08-19
830,1276,6578,6026,1033,679,2026-07-24
831,1257,1766,8797,1532,1755,2026-08-05
832,1257,7809,8972,1933,917,2026-07-01
833,1258,1806,14045,2028,1375,2026-08-18
834,1291,9325,8049,1105,1718,2026-05-30
835,1265,8511,6961,559,1533,2026-07-11
836,1289,80,15626,1492,1176,2026-06-16
837,1286,1409,19635,1862,1756,2026-08-19
838,1278,2938,7120,1240,1015,2026-05-29
839,1275,7341,6324,1323,1649,2026-07-10
840,1251,5140,13303,1893,1765,2026-08-15
841,1297,5314,5545,547,758,2026-06-11
842,1294,4146,13191,3102,1563,2026-06-02
843,1274,3538,11091,2595,1471,2026-07-08
844,1261,5706,14766,2242,1008,2026-08-11
845,1290,2115,10960,1748,544,2026-07-23
846,1299,5397,9603,1048,1148,2026-06-14
847,1251,6191,9218,1030,1248,2026-06-19
848,1271,1062,15594,3607,1717,2026-07-12
849,1280,7665,9875,2439,637,2026-06-24
850,1252,1473,2567,573,1826,2026-08-24
851,1253,2469,11812,2852,1795,2026-08-12
852,1262,2898,16846,3832,855,2026-07-02
853,1257,1845,3047,375,1040,2026-06-07
854,1256,6067,5516,365,1076,2026-07-01
855,1291,8993,17756,1772,783,2026-06-10
856,1265,4220,606,84,598,2026-06-14
857,1282,809,9067,1192,1958,2026-07-10
858,1261,1596,9937,1516,1622,2026-06-13
859,1292,8203,12006,1396,1433,2026-06-19
860,1269,263,17441,3821,914,2026-08-18
861,1263,7193,3971,928,1962,2026-08-21
862,1253,4530,12878,2080,1457,2026-06-12
863,1263,2895,11353,1963,1461,2026-08-14
864,1278,3047,17050,1523,969,2026-06-13
865,1270,5352,4089,495,1774,2026-06-04
866,1285,7363,17908,4051,880,2026-08-22
867,1260,595,940,211,590,2026-06-10
868,1293,1105,2254,245,1671,2026-08-19
869,1259,9745,1827,401,1558,2026-06-29
870,1273,9537,10980,1742,1190,2026-08-25
871,1287,3446,9130,1069,1495,2026-06-12
872,1283,2497,19118,4158,1930,2026-06-01
873,1280,636,3274,595,1231,2026-07-04
874,1262,312,9391,502,1671,2026-08-25
875,1254,6124,13214,1100,813,2026-06-09
876,1285,7142,14441,2612,663,2026-06-12
877,1254,6787,16977,1432,1965,2026-07-18
878,1251,947,2252,500,625,2026-08-03
879,1289,6754,10874,2562,1182,2026-07-13
880,1289,7193,6859,1507,649,2026-08-17
881,1255,8077,12311,2810,1561,2026-08-25
882,1262,1717,10064,2042,1205,2026-08-15
883,1277,823,7944,1273,1591,2026-08-27
884,1282,5468,13254,803,608,2026-08-12
885,1268,33,19464,1587,1522,2026-06-26
886,1254,8427,13111,1198,1921,2026-07-06
887,1289,5226,1395,156,1050,2026-08-18
888,1276,2074,4017,444,1184,2026-07-01
889,1257,3590,7087,519,1934,2026-06-01
890,1296,8865,1570,337,533,2026-06-30
891,1267,9986,2426,508,1067,2026-08-13
892,1266,3262,2990,597,866,2026-07-14
893,1295,1841,7026,530,620,2026-06-08
894,1271,9907,541,119,515,2026-07-01
895,1272,5519,2124,255,880,2026-07-19
896,1299,3794,18321,3429,1107,2026-07-09
897,1259,980,16204,1528,1429,2026-06-20
898,1266,2628,5817,354,1228,2026-08-22
899,1298,7848,5695,692,1914,2026-08-02
900,1275,2010,14344,1353,1881,2026-07-06
901,1297,7056,8900,1214,613,2026-07-17
902,1266,796,6705,1487,1167,2026-05-29
903,1281,831,17519,2174,1541,2026-08-26
904,1253,9835,8548,1730,1661,2026-06-11
905,1282,7590,18832,2092,1168,2026-07-01
906,1283,14,15120,2047,637,2026-07-08
907,1288,3848,4018,290,811,2026-08-24
908,1295,6879,6098,783,1610,2026-07-14
909,1287,8216,10499,2258,668,2026-07-31
910,1259,2186,13568,2323,616,2026-06-09
911,1268,7946,4433,932,1868,2026-08-01
912,1262,7469,6987,431,963,2026-07-09
913,1262,8853,17176,950,1091,2026-07-25
914,1278,9291,14657,1195,541,2026-06-12
915,1255,8595,1989,140,1957,2026-06-14
916,1255,2151,667,114,1034,2026-08-27
917,1280,7045,14209,2379,1371,2026-06-08
918,1270,888,6209,540,520,2026-08-18
919,1276,8329,5833,1399,1146,2026-08-27
920,1270,8404,1386,256,1664,2026-06-04
921,1272,7155,8060,1464,827,2026-06-03
922,1265,3293,5050,450,1880,2026-06-18
923,1286,3146,1801,139,843,2026-08-07
924,1271,7741,6307,1172,1916,2026-06-28
925,1270,6261,3675,709,1401,2026-07-21
926,1270,9754,14465,2323,1568,2026-07-03
927,1275,6454,1280,149,1095,2026-08-02
928,1274,3204,18419,1990,1686,2026-06-10
929,1269,3030,15675,2619,932,2026-08-21
930,1296,3607,15984,3912,1379,2026-06-17
931,1253,1558,2463,308,784,2026-08-06
932,1277,9502,7231,500,1389,2026-06-03
933,1290,5588,16909,1939,1656,2026-06-01
934,1278,6930,19352,1897,1730,2026-06-25
935,1276,374,6104,831,1630,2026-07-25
936,1277,5470,10035,1288,1883,2026-08-15
937,1300,3825,3308,422,1287,2026-07-01
938,1297,8210,1752,334,1732,2026-08-02
939,1286,5552,10829,2381,1427,2026-07-09
940,1251,5015,572,76,1265,2026-06-18
941,1281,7414,3251,702,547,2026-06-29
942,1300,6990,2519,519,1038,2026-07-18
943,1289,5617,6154,1326,672,2026-08-26
944,1255,5366,4995,572,1233,2026-06-02
945,1280,8704,8741,1967,1473,2026-08-20
946,1288,4942,11447,2295,1418,2026-07-06
947,1295,1468,12804,2532,1433,2026-08-14
948,1285,8301,16010,3402,1632,2026-06-30
949,1271,6587,16098,3843,705,2026-08-17
950,1294,92,2086,453,1747,2026-07-04
951,1267,7159,5732,394,1497,2026-06-21
952,1255,2834,19025,4148,1650,2026-06-24
953,1254,1198,9285,2101,689,2026-07-18
954,1265,7407,12593,1138,1756,2026-07-10
955,1297,4925,3620,206,1798,2026-07-16
956,1270,9591,7339,1528,993,2026-08-13
957,1289,8901,15951,1306,1525,2026-07-12
958,1259,9263,14456,2957,1295,2026-07-28
959,1254,1591,4892,658,1189,2026-07-12
960,1284,4862,11897,2648,1033,2026-08-05
961,1254,8686,14089,2306,831,2026-06-15
962,1257,8648,13224,2120,1792,2026-06-28
963,1274,5445,13856,2022,1684,2026-08-07
964,1284,1554,7279,713,741,2026-08-05
965,1275,2937,19296,3838,1702,2026-05-31
966,1289,7585,552,95,796,2026-06-09
967,1264,1087,11574,1289,596,2026-07-14
968,1253,1614,8051,1149,1794,2026-08-08
969,1276,9059,18045,1556,1407,2026-07-21
970,1256,4728,8358,1662,963,2026-07-09
971,1282,3159,7308,509,1875,2026-08-16
972,1266,8723,14248,2523,927,2026-08-05
973,1252,9875,16022,3749,752,2026-08-10
974,1294,9986,17544,2641,1693,2026-07-13
975,1264,3225,18735,3188,824,2026-08-14
976,1262,8987,10224,1825,1307,2026-07-10
977,1284,6347,17901,2827,1665,2026-08-23
978,1255,3396,7965,885,722,2026-06-23
979,1271,702,17825,2498,801,2026-08-21
980,1265,2099,12969,2355,1652,2026-08-15
981,1264,9368,11912,1941,592,2026-07-29
982,1294,9698,13085,793,1087,2026-07-25
983,1284,5995,14796,1429,1678,2026-08-11
984,1279,2990,11889,1782,1000,2026-08-27
985,1281,1372,16390,2228,1115,2026-08-23
986,1284,6294,2103,495,1420,2026-06-26
987,1269,221,17306,2760,967,2026-07-24
988,1285,2052,4658,1129,812,2026-06-12
989,1255,6885,4867,1146,707,2026-07-14
990,1275,3168,4681,1008,537,2026-06-08
991,1273,6010,17608,2045,1559,2026-07-01
992,1270,2293,9175,2050,1870,2026-06-04
993,1252,4798,12766,861,1486,2026-06-17
994,1271,338,4451,565,1876,2026-06-21
995,1289,1334,2700,650,1157,2026-05-30
996,1257,6647,8385,900,1269,2026-07-07
997,1284,3890,13232,2801,1716,2026-07-02
998,1262,4708,18832,4027,1549,2026-06-29
999,1259,8272,13851,3308,1067,2026-07-30
1000,1273,6397,4591,282,571,2026-07-05
1001,1291,7892,15864,2577,888,2026-06-20
1002,1292,7902,15471,3149,1720,2026-07-31
1003,1288,7421,9018,821,1471,2026-06-26
1004,1297,1714,19425,4507,1615,2026-06-16
1005,1289,7961,16944,3025,1241,2026-07-28
1006,1257,2653,6268,1357,845,2026-06-15
1007,1251,5776,11410,809,669,2026-06-28
1008,1273,6464,8305,1734,1646,2026-08-19
1009,1283,9685,6579,729,1092,2026-07-10
1010,1262,5083,4861,749,1178,2026-06-21
1011,1288,1772,15642,3653,580,2026-07-26
1012,1281,5613,3637,259,1715,2026-07-15
1013,1291,5512,1176,132,1725,2026-07-06
1014,1281,4551,4979,456,630,2026-06-28
1015,1272,1943,4924,720,1078,2026-06-17
1016,1256,2829,4623,816,1294,2026-07-29
1017,1277,4593,15769,2477,1285,2026-08-21
1018,1272,3415,10180,2128,994,2026-07-24
1019,1284,5997,525,107,1397,2026-06-16
1020,1262,5098,16040,1799,1037,2026-07-30
1021,1295,8518,5259,772,1613,2026-07-30
1022,1262,7161,2047,124,689,2026-08-08
1023,1298,526,19841,2930,1903,2026-06-03
1024,1265,1128,16754,1588,1786,2026-05-29
1025,1275,5548,15943,2037,628,2026-08-23
1026,1294,1942,2901,610,1541,2026-06-02
1027,1290,9625,16550,1723,644,2026-07-17
1028,1299,7178,3305,666,902,2026-07-16
1029,1294,7643,16144,1141,1987,2026-06-16
1030,1282,7030,981,202,1779,2026-08-22
1031,1263,8612,4815,699,989,2026-08-01
1032,1252,8018,9952,1028,581,2026-07-03
1033,1285,5626,9155,1133,934,2026-07-01
1034,1272,1442,8202,600,1124,2026-07-31
1035,1290,3749,16718,1232,1207,2026-06-21
1036,1286,1203,1593,390,1125,2026-07-29
1037,1269,5050,4769,476,1551,2026-07-26
1038,1263,9930,3004,173,1506,2026-06-18
1039,1272,3474,18130,4254,950,2026-05-30
1040,1297,6052,2931,507,790,2026-08-19
1041,1271,9797,11681,2212,741,2026-06-28
1042,1281,86,13520,2907,1700,2026-07-09
1043,1278,713,17866,3377,1034,2026-08-15
1044,1282,7242,2123,449,1760,2026-08-02
1045,1252,5681,15720,1838,1897,2026-06-22
1046,1277,7433,706,128,1050,2026-08-21
1047,1252,1261,624,65,1405,2026-08-26
1048,1252,3952,19319,2233,650,2026-07-19
1049,1292,2073,15129,2169,1050,2026-07-03
1050,1264,5257,6152,1234,1708,2026-06-12
1051,1287,8208,14612,2002,822,2026-08-14
1052,1277,3325,5499,964,623,2026-06-12
1053,1299,241,4357,261,1137,2026-06-04
1054,1264,7967,827,143,1181,2026-06-24
1055,1294,154,7865,1192,1665,2026-06-16
1056,1257,1715,2758,493,659,2026-07-27
1057,1277,6956,16210,1784,952,2026-07-14
1058,1274,8241,6017,1292,1073,2026-07-04
1059,1280,3425,14900,1477,1545,2026-07-05
1060,1268,1766,13180,2637,1431,2026-08-27
1061,1271,1015,2725,137,1683,2026-05-31
1062,1264,6693,13936,3086,729,2026-06-15
1063,1256,3059,8474,544,1959,2026-07-26
1064,1288,6048,19443,3411,1155,2026-08-01
1065,1276,5195,16757,2149,1101,2026-08-09
1066,1262,6426,18637,3331,1287,2026-05-30
1067,1289,2306,9279,2197,1693,2026-07-21
1068,1274,4871,11740,1278,530,2026-06-22
1069,1268,3247,16336,2379,1556,2026-07-06
1070,1259,2792,7070,440,1432,2026-07-14
1071,1253,3458,16678,2142,598,2026-06-19
1072,1297,801,16233,2876,1263,2026-08-24
1073,1257,1215,3365,335,1782,2026-08-04
1074,1293,5036,9799,2323,1132,2026-06-26
1075,1276,918,18942,4271,697,2026-07-13
1076,1284,58,2581,513,1882,2026-06-09
1077,1255,7882,19344,4740,750,2026-08-02
1078,1288,9060,771,108,1849,2026-08-14
1079,1253,3508,7497,1474,1316,2026-07-08
1080,1280,6223,12186,3044,1251,2026-06-29
1081,1263,1234,9550,618,1921,2026-06-27
1082,1275,4275,17285,2887,1704,2026-08-02
1083,1298,7031,931,130,1514,2026-08-19
1084,1252,2909,13987,3471,1794,2026-06-01
1085,1273,1860,15759,2047,1223,2026-06-02
1086,1299,58,5000,421,953,2026-05-31
1087,1251,2592,15881,879,548,2026-07-19
1088,1275,2903,6274,845,622,2026-06-16
1089,1268,8396,17110,2049,1206,2026-07-14
1090,1283,6041,645,132,1578,2026-07-10
1091,1281,8903,3316,394,787,2026-07-09
1092,1266,6793,7445,1792,1045,2026-06-18
1093,1253,4842,7947,874,1477,2026-08-13
1094,1280,8614,15774,3756,1321,2026-06-28
1095,1270,6127,9143,1791,1957,2026-08-17
1096,1258,2681,18487,1012,616,2026-07-02
1097,1290,9694,11388,1558,1098,2026-07-17
1098,1268,936,3163,633,736,2026-06-28
1099,1261,2249,2938,648,1283,2026-07-18
1100,1299,2021,11662,1150,849,2026-08-15
1101,1286,6263,10962,1069,1575,2026-08-11
1102,1285,7267,10033,1655,1083,2026-08-19
1103,1299,6434,14125,2833,755,2026-07-20
1104,1280,5910,13215,1705,1669,2026-07-11
1105,1293,6002,16416,1639,1554,2026-07-22
1106,1279,3562,6222,370,1633,2026-06-24
1107,1298,7516,19210,3476,855,2026-07-17
1108,1273,8645,1995,350,644,2026-06-06
1109,1298,2835,16136,1091,1700,2026-06-13
1110,1278,6625,10528,1475,869,2026-07-08
1111,1278,4690,16286,2288,1643,2026-08-20
1112,1264,3106,2734,606,1713,2026-07-29
1113,1273,6876,19980,4715,1989,2026-07-23
1114,1278,6224,5977,390,1781,2026-08-18
1115,1280,229,9858,836,777,2026-08-22
1116,1281,1699,10858,2395,1834,2026-06-05
1117,1280,4583,750,100,510,2026-07-30
1118,1270,8131,15086,1751,791,2026-06-30
1119,1274,6586,10065,1887,1181,2026-07-31
1120,1260,3716,2621,305,1574,2026-06-24
1121,1252,8160,17723,3387,617,2026-06-22
1122,1258,2098,13524,1485,1713,2026-07-07
1123,1268,2644,9307,1892,1494,2026-08-19
1124,1267,3327,16558,3805,761,2026-07-25
1125,1283,8015,11680,1368,907,2026-05-30
1126,1286,881,3319,406,550,2026-07-11
1127,1300,3682,5764,1350,1870,2026-07-21
1128,1255,5196,4740,859,1141,2026-06-09
1129,1290,2071,13051,2977,858,2026-07-22
1130,1261,3,16964,4106,1537,2026-07-12
1131,1291,370,10461,2034,1226,2026-07-26
1132,1269,2132,8534,857,1069,2026-08-14
1133,1282,3852,14838,1267,1168,2026-07-20
