inventory_id,location_id,product_id,quantity_on_hand,reorder_point,reorder_quantity,last_restock_date
692,65,3773,73,41,164,2026-07-23
693,1117,6263,113,29,116,2026-08-15
694,1217,8860,23,32,96,2026-07-12
695,338,5761,223,34,68,2026-07-26
696,1178,9804,450,17,85,2026-07-06
697,260,8992,293,42,84,2026-07-30
698,809,9297,17,35,105,2026-08-09
699,593,270,399,21,84,2026-06-29
700,888,5785,49,28,112,2026-08-03
701,602,4051,67,43,86,2026-08-23
702,1173,2280,408,24,120,2026-08-12
703,694,2908,123,14,56,2026-07-19
704,1075,350,132,33,132,2026-08-22
705,294,6291,183,25,100,2026-07-22
706,179,1420,154,44,220,2026-08-25
707,76,13,407,47,235,2026-08-11
708,808,5221,460,13,39,2026-07-12
709,956,6115,210,21,105,2026-08-21
710,89,1633,123,10,40,2026-06-28
711,1041,3025,224,19,38,2026-07-13
712,1159,8795,220,44,176,2026-08-08
713,939,1747,82,15,30,2026-07-05
714,730,2401,85,31,93,2026-07-29
715,1162,748,73,22,110,2026-08-08
716,1080,1078,76,26,130,2026-07-24
717,147,4830,185,35,140,2026-08-19
718,482,2231,316,35,70,2026-06-29
719,141,3070,51,18,54,2026-08-09
720,1057,4679,71,26,104,2026-07-10
721,730,1612,494,31,155,2026-08-06
722,685,2104,373,20,100,2026-08-15
723,771,4394,261,39,78,2026-08-23
724,1154,8889,372,34,170,2026-07-02
725,19,6113,480,29,116,2026-08-16
726,951,6612,392,47,188,2026-07-24
727,678,9075,51,34,68,2026-07-08
728,821,2282,257,18,72,2026-07-02
729,726,9138,321,25,50,2026-07-26
730,522,5254,236,30,60,2026-07-02
731,134,315,210,23,46,2026-07-29
732,297,4761,287,14,70,2026-07-07
733,173,6935,419,27,135,2026-08-04
734,576,43,339,34,170,2026-07-18
735,809,9425,263,43,172,2026-08-09
736,1243,9814,352,16,64,2026-07-16
737,52,2659,35,22,44,2026-08-08
738,606,8815,87,44,88,2026-06-30
739,951,8216,338,35,70,2026-08-15
740,106,3133,392,28,56,2026-07-04
741,1055,4261,405,19,76,2026-08-11
742,1164,5685,217,19,76,2026-08-17
743,850,7710,11,15,75,2026-08-17
744,147,1993,128,44,132,2026-07-08
745,120,8592,458,36,108,2026-08-23
746,831,2819,102,15,75,2026-07-01
747,90,5605,438,10,30,2026-08-21
748,141,7641,46,21,105,2026-07-04
749,1121,202,203,44,132,2026-07-30
750,1026,2710,47,40,200,2026-07-09
751,887,9523,184,32,128,2026-08-16
752,1231,5000,334,24,96,2026-07-13
753,184,429,182,48,144,2026-08-02
754,345,9928,137,36,72,2026-07-12
755,661,690,403,22,110,2026-07-20
756,691,2990,61,32,128,2026-07-21
757,372,6515,151,30,90,2026-08-19
758,938,3828,149,12,48,2026-08-19
759,282,371,13,21,42,2026-07-09
760,1222,6550,161,29,145,2026-07-07
761,22,9938,57,47,141,2026-08-18
762,1026,48,379,20,100,2026-08-08
763,225,23,408,24,120,2026-07-27
764,799,5469,102,14,42,2026-08-11
765,499,7711,340,12,60,2026-07-11
766,1165,6370,447,22,66,2026-06-28
767,289,7991,388,25,75,2026-07-08
768,413,9347,236,19,38,2026-08-10
769,213,4117,216,33,99,2026-08-27
770,1024,6530,141,32,128,2026-07-26
771,821,2940,492,11,22,2026-07-30
772,614,5852,340,44,176,2026-07-17
773,1225,2445,241,38,190,2026-07-14
774,1043,1430,206,40,80,2026-07-20
775,893,884,165,39,195,2026-07-07
776,568,516,395,31,93,2026-08-15
777,69,1101,150,42,126,2026-08-09
778,703,7953,416,36,144,2026-07-06
779,539,2946,87,44,176,2026-08-05
780,1005,9950,421,39,78,2026-07-22
781,26,2227,19,16,48,2026-08-05
782,754,3452,378,19,76,2026-08-02
783,626,3937,286,42,168,2026-07-04
784,219,8825,219,20,80,2026-08-03
785,336,4707,206,42,84,2026-08-06
786,109,39,252,23,46,2026-08-20
787,1242,5296,21,19,76,2026-08-20
788,963,7216,411,34,170,2026-08-23
789,517,9896,224,16,32,2026-08-22
790,382,4975,402,44,132,2026-07-26
791,418,8626,246,45,225,2026-08-22
792,946,5615,210,40,80,2026-08-25
793,893,4062,66,19,95,2026-07-01
794,241,3581,398,24,72,2026-08-25
795,1027,906,380,15,30,2026-07-09
796,398,2037,491,24,72,2026-08-12
797,521,5526,268,48,144,2026-08-19
798,56,7634,215,36,108,2026-08-07
799,505,5152,372,11,22,2026-08-19
800,711,7102,56,36,180,2026-08-20
801,727,9321,74,50,100,2026-07-28
802,948,4483,325,10,30,2026-08-22
803,355,475,71,37,111,2026-08-27
804,282,4566,290,26,52,2026-07-17
805,1038,6897,263,21,42,2026-07-15
806,904,8421,79,18,36,2026-07-11
807,1084,8608,467,38,76,2026-08-08
808,1184,9707,175,16,80,2026-07-27
809,806,594,410,33,66,2026-07-28
810,212,7150,480,32,64,2026-07-10
811,623,8059,66,14,28,2026-07-30
812,102,4226,121,37,74,2026-07-11
813,695,3808,365,41,205,2026-07-05
814,364,4942,86,44,88,2026-06-29
815,382,9840,186,27,54,2026-08-05
816,1062,2579,18,42,126,2026-08-16
817,299,8099,68,29,58,2026-07-04
818,855,168,58,40,160,2026-08-26
819,1216,2132,326,24,48,2026-07-15
820,860,9437,131,12,48,2026-07-07
821,51,9383,308,41,82,2026-08-23
822,565,7602,442,18,54,2026-08-06
823,162,948,449,26,104,2026-07-29
824,1088,2632,296,15,60,2026-07-28
825,137,8704,476,42,168,2026-07-19
826,459,6887,107,34,102,2026-08-18
827,560,2955,310,40,160,2026-07-18
828,172,3002,186,10,40,2026-07-04
829,1037,5343,348,34,136,2026-07-06
830,831,2970,317,48,96,2026-07-22
831,213,3164,146,46,92,2026-07-03
832,396,1171,33,44,132,2026-07-07
833,704,7567,13,38,152,2026-08-25
834,260,3555,12,32,96,2026-07-31
835,57,3407,42,31,93,2026-07-20
836,1071,3434,229,14,28,2026-07-25
837,201,5484,15,24,48,2026-07-21
838,88,6290,231,19,38,2026-07-21
839,694,560,307,41,82,2026-08-15
840,1011,5907,241,33,165,2026-07-27
841,129,6968,353,15,60,2026-06-29
842,330,1740,178,30,60,2026-08-13
843,681,6856,27,44,176,2026-08-07
844,905,3850,331,32,128,2026-08-05
845,138,7131,209,28,84,2026-07-16
846,283,6169,393,18,54,2026-07-13
847,1076,1484,389,27,108,2026-07-27
848,274,4780,276,44,132,2026-07-09
849,1022,9157,115,18,90,2026-07-29
850,38,5665,420,37,148,2026-07-08
851,713,7247,448,32,96,2026-08-18
852,699,3256,368,16,80,2026-08-25
853,490,3157,358,18,36,2026-08-07
854,346,1839,494,18,54,2026-07-08
855,234,704,45,26,104,2026-08-06
856,1190,7896,263,27,108,2026-08-12
857,607,7204,295,28,112,2026-08-05
858,938,1537,142,45,90,2026-07-12
859,105,6203,349,13,39,2026-08-02
860,89,8897,396,17,51,2026-08-10
861,1250,9109,172,39,195,2026-07-23
862,66,4057,129,13,65,2026-08-05
863,1111,2559,29,21,105,2026-07-19
864,87,1392,104,44,176,2026-08-17
865,747,6385,253,37,111,2026-08-27
866,309,7986,139,39,195,2026-07-14
867,158,6285,245,48,96,2026-07-23
868,492,577,321,13,65,2026-07-09
869,551,7838,428,39,117,2026-08-07
870,720,1843,70,10,20,2026-07-07
871,179,5460,138,47,235,2026-08-21
872,1020,3653,84,35,105,2026-07-15
873,890,1460,55,23,115,2026-08-09
874,310,9346,20,15,30,2026-07-05
875,382,4978,470,11,33,2026-08-19
876,292,9710,440,16,64,2026-06-30
877,1039,6227,130,17,68,2026-07-14
878,1113,4960,280,28,84,2026-07-29
879,588,243,372,41,164,2026-08-25
880,1144,2555,203,41,82,2026-07-21
881,1220,5641,284,12,48,2026-07-19
882,806,1057,184,47,188,2026-07-28
883,293,7286,89,26,52,2026-07-21
884,546,2315,281,27,135,2026-07-20
885,408,8474,483,22,44,2026-08-18
886,1212,5031,83,15,75,2026-08-08
887,152,5664,260,43,172,2026-07-06
888,601,8988,220,26,130,2026-07-27
889,795,985,309,10,30,2026-07-12
890,1031,4673,215,22,110,2026-08-01
891,526,3072,127,32,64,2026-07-25
892,669,6807,285,29,87,2026-08-21
893,23,5987,344,44,220,2026-08-03
894,552,6271,72,50,200,2026-08-12
895,121,335,7,31,124,2026-07-27
896,83,1335,141,29,145,2026-08-17
897,61,7166,167,11,55,2026-07-15
898,1013,2325,214,26,104,2026-08-05
899,1041,5609,191,18,90,2026-07-04
900,1199,57,439,30,150,2026-08-03
901,175,8769,348,40,80,2026-07-21
902,977,9018,50,35,175,2026-07-30
903,448,8209,382,17,51,2026-08-01
904,216,9768,69,22,110,2026-07-03
905,657,1759,80,22,66,2026-08-06
906,1065,2443,351,40,120,2026-07-29
907,397,8872,161,27,135,2026-07-26
908,62,7848,104,38,152,2026-08-20
909,791,3826,280,45,135,2026-07-04
910,1077,7045,283,34,136,2026-08-07
911,1087,6262,114,21,84,2026-07-15
912,959,7573,494,27,135,2026-08-03
913,91,4838,376,23,69,2026-07-08
914,1151,9297,456,30,60,2026-08-03
915,326,3519,350,12,24,2026-07-15
916,1102,20,203,35,70,2026-08-07
917,510,9126,157,13,52,2026-07-05
918,184,8401,218,40,200,2026-07-17
919,729,2789,474,12,60,2026-08-14
920,452,1548,269,22,88,2026-07-03
921,16,8770,352,38,190,2026-07-26
922,404,6061,470,29,87,2026-07-10
923,787,3465,493,24,120,2026-07-22
924,478,1574,446,42,210,2026-08-17
925,322,4572,368,26,130,2026-06-30
926,120,8806,456,33,165,2026-07-25
927,132,32,188,47,235,2026-07-15
928,555,3896,331,16,32,2026-07-04
929,208,473,242,19,95,2026-07-29
930,901,816,496,28,56,2026-08-18
931,231,5577,39,44,88,2026-08-03
932,222,780,26,48,240,2026-08-03
933,452,6889,61,45,180,2026-08-18
934,291,1761,386,32,160,2026-08-22
935,13,2817,327,16,32,2026-07-24
936,330,6171,472,44,176,2026-07-10
937,210,4943,422,50,100,2026-08-16
938,616,9900,475,17,34,2026-07-24
939,569,1239,320,34,68,2026-07-26
940,1162,3822,305,11,44,2026-07-22
941,313,6011,466,30,60,2026-08-26
942,118,4389,275,24,72,2026-08-05
943,976,4187,464,45,225,2026-08-07
944,445,9544,368,10,20,2026-08-14
945,1233,5344,63,43,129,2026-08-05
946,354,1687,278,38,114,2026-08-22
947,1129,2177,357,38,76,2026-07-02
948,587,8713,371,48,144,2026-07-24
949,734,5097,41,35,140,2026-08-05
950,573,3266,474,34,136,2026-08-07
951,999,3096,189,48,192,2026-07-14
952,1246,5148,374,39,117,2026-08-05
953,777,2381,190,29,116,2026-07-28
954,666,4326,114,21,63,2026-08-21
955,712,933,264,37,185,2026-07-27
956,386,2486,457,36,144,2026-07-27
957,692,7287,402,25,100,2026-08-10
958,355,9390,377,19,95,2026-08-25
959,962,1268,375,13,26,2026-08-19
960,73,3111,455,40,160,2026-08-27
961,986,183,356,21,105,2026-07-06
962,284,6627,465,41,164,2026-08-22
963,1208,3087,298,49,98,2026-08-12
964,1131,142,198,18,72,2026-07-23
965,238,4870,128,14,28,2026-07-05
966,133,6356,117,26,78,2026-08-26
967,630,1777,24,34,136,2026-08-05
968,1140,9049,66,47,94,2026-07-01
969,270,6299,446,19,76,2026-07-21
970,365,5583,43,13,52,2026-08-11
971,471,106,318,28,56,2026-08-23
972,1153,3238,102,25,100,2026-08-09
973,958,7074,240,36,72,2026-07-12
974,1026,4857,101,43,86,2026-08-17
975,715,6151,307,28,84,2026-08-24
976,1102,589,34,41,123,2026-08-22
977,288,4277,138,28,56,2026-06-28
978,69,7570,276,40,80,2026-07-05
979,278,5147,419,27,54,2026-07-25
980,272,6378,356,30,90,2026-08-26
981,801,7232,76,21,84,2026-07-28
982,953,8084,495,32,128,2026-07-02
983,851,1817,404,24,72,2026-07-10
984,90,9061,319,39,195,2026-08-09
985,498,9116,452,42,168,2026-07-17
986,156,1997,39,29,58,2026-07-20
987,1211,6863,29,42,84,2026-08-01
988,460,2640,79,27,81,2026-07-17
989,320,6402,252,46,92,2026-06-30
990,594,3383,394,36,144,2026-08-14
991,57,3933,253,49,245,2026-07-09
992,380,883,470,39,78,2026-08-06
993,651,7861,71,50,100,2026-07-09
994,9,7846,490,12,60,2026-07-17
995,175,2822,100,43,129,2026-08-20
996,445,4060,340,40,160,2026-08-14
997,552,143,308,27,108,2026-08-24
998,776,4755,267,50,100,2026-07-01
999,161,1240,140,18,72,2026-08-08
1000,99,7373,145,41,123,2026-06-28
1001,981,1047,318,34,170,2026-08-19
1002,131,7850,448,31,124,2026-08-01
1003,154,1751,58,15,30,2026-07-26
1004,195,2765,290,48,144,2026-08-21
1005,1127,2773,423,30,150,2026-07-22
1006,848,5353,131,31,62,2026-07-23
1007,173,3465,230,26,52,2026-07-10
1008,381,2166,73,12,24,2026-07-03
1009,921,4071,277,23,69,2026-07-01
1010,514,7279,216,20,60,2026-07-27
1011,644,7490,46,18,72,2026-08-12
1012,792,9654,117,48,192,2026-07-13
1013,784,5846,218,38,152,2026-07-31
1014,883,3224,377,15,30,2026-08-20
1015,32,5797,301,46,184,2026-07-01
1016,1233,8729,148,46,138,2026-07-30
1017,85,1843,312,19,57,2026-07-30
1018,590,8518,317,21,63,2026-08-05
1019,911,4242,468,43,86,2026-08-22
1020,932,1742,263,25,50,2026-06-29
1021,549,6001,293,10,40,2026-07-25
1022,344,9583,232,15,45,2026-07-08
1023,250,4246,333,49,147,2026-07-22
1024,61,830,197,13,39,2026-08-25
1025,495,8713,269,21,84,2026-07-12
1026,608,6756,374,18,36,2026-08-24
1027,43,7841,416,30,120,2026-07-25
1028,369,1322,397,50,150,2026-08-04
1029,291,37,381,31,124,2026-08-11
1030,577,9272,213,33,132,2026-08-18
1031,1068,4566,455,31,155,2026-07-13
1032,854,1541,186,34,136,2026-08-26
1033,918,8137,206,29,87,2026-08-06
1034,39,2327,27,32,160,2026-07-14
1035,1204,7008,305,22,66,2026-07-28
1036,919,4649,102,10,40,2026-08-23
1037,101,5184,62,29,145,2026-08-08
1038,813,445,378,35,105,2026-07-24
1039,1179,9563,171,10,20,2026-07-04
1040,708,435,197,44,88,2026-07-08
1041,180,8821,244,10,40,2026-08-21
1042,545,635,246,29,87,2026-07-27
1043,498,3124,300,37,148,2026-08-03
1044,610,8341,421,38,152,2026-08-15
1045,246,8365,338,27,81,2026-08-23
1046,1190,6807,419,32,96,2026-08-24
1047,662,8644,127,32,96,2026-07-19
1048,507,1734,222,37,74,2026-08-27
1049,1123,4933,428,20,60,2026-07-15
1050,932,1743,48,32,128,2026-07-08
1051,589,9875,212,20,40,2026-07-08
1052,68,1538,452,21,42,2026-08-16
1053,295,6901,500,10,40,2026-06-30
1054,677,6793,151,31,93,2026-07-09
1055,396,5688,330,22,66,2026-08-15
1056,749,7922,273,34,136,2026-08-04
1057,473,1320,413,28,56,2026-08-14
1058,461,1010,175,16,80,2026-08-21
1059,1179,7627,107,13,65,2026-08-11
1060,1026,7939,234,47,235,2026-07-12
1061,425,2984,184,45,225,2026-07-09
1062,928,6174,286,15,30,2026-07-02
1063,741,5286,46,44,220,2026-07-14
1064,79,9949,495,11,33,2026-07-31
1065,878,2726,39,40,200,2026-07-07
1066,774,3738,431,46,138,2026-08-24
1067,68,4352,465,46,92,2026-07-31
1068,553,7065,136,15,60,2026-08-02
1069,678,3363,12,33,132,2026-07-23
1070,187,2040,453,29,116,2026-08-10
1071,214,3495,486,14,70,2026-08-27
1072,112,6020,52,39,117,2026-07-16
1073,805,9738,391,42,126,2026-08-13
1074,790,876,478,26,52,2026-07-06
1075,728,6787,314,23,46,2026-08-26
1076,844,419,385,22,66,2026-06-28
1077,745,8887,389,42,210,2026-07-09
1078,1029,1939,32,50,200,2026-08-03
1079,17,500,181,26,78,2026-07-23
1080,682,839,111,33,165,2026-08-18
1081,41,308,461,28,56,2026-08-27
1082,568,5311,347,47,141,2026-07-31
1083,1137,5706,344,19,38,2026-07-05
1084,1162,7280,54,43,215,2026-07-28
1085,705,2443,101,43,129,2026-08-17
1086,860,1035,9,31,93,2026-08-18
1087,322,9753,498,35,175,2026-07-24
1088,997,8789,409,33,132,2026-08-25
1089,1024,4553,235,30,60,2026-08-13
1090,813,617,258,26,130,2026-08-22
1091,1137,9088,38,34,136,2026-08-20
1092,59,901,408,27,135,2026-07-25
1093,1004,2593,467,12,48,2026-08-07
1094,350,8358,327,49,245,2026-08-27
1095,328,3674,425,34,102,2026-08-02
1096,924,3582,213,20,100,2026-07-12
1097,946,8082,268,18,36,2026-07-16
1098,213,3846,47,38,152,2026-07-13
1099,1025,4261,177,49,245,2026-07-25
1100,395,2648,15,24,96,2026-07-05
1101,716,8050,89,28,112,2026-08-11
1102,539,5017,49,37,185,2026-07-03
1103,1122,9081,115,40,200,2026-07-23
1104,787,7615,245,38,76,2026-07-03
1105,782,5090,44,26,52,2026-07-07
1106,582,7286,147,35,175,2026-06-28
1107,226,8748,430,17,68,2026-08-19
1108,276,629,246,25,125,2026-08-27
1109,622,8220,244,33,99,2026-07-04
1110,737,7237,216,29,116,2026-08-24
1111,803,9882,485,14,42,2026-08-24
1112,590,9295,12,33,66,2026-08-20
1113,154,4358,209,42,168,2026-07-11
1114,778,6996,99,16,48,2026-08-01
1115,546,1817,320,11,44,2026-08-07
1116,1247,6163,166,38,190,2026-07-18
1117,248,1836,271,45,180,2026-07-08
1118,506,7543,479,29,145,2026-07-05
1119,635,8444,453,48,192,2026-07-18
1120,132,4248,364,10,50,2026-07-29
1121,561,2194,407,45,135,2026-07-05
1122,997,1874,165,19,76,2026-07-12
1123,667,4706,192,49,147,2026-07-12
1124,502,8418,289,42,126,2026-07-27
1125,680,755,170,17,51,2026-08-03
1126,202,4426,346,26,130,2026-08-11
1127,212,3195,372,25,125,2026-07-01
1128,873,926,100,15,75,2026-08-03
1129,454,9790,298,21,84,2026-08-10
1130,348,7999,182,23,69,2026-07-27
1131,34,3384,348,49,245,2026-08-01
1132,1107,89,436,10,30,2026-06-29
1133,873,9497,496,21,63,2026-08-08
1134,407,4888,97,38,76,2026-08-07
1135,150,1106,18,23,69,2026-08-18
1136,35,6795,330,44,176,2026-07-03
1137,112,1126,112,13,65,2026-07-09
1138,207,5250,467,42,84,2026-07-17
1139,345,2577,74,40,160,2026-06-30
1140,463,6187,393,50,100,2026-06-29
1141,1179,2070,417,17,68,2026-08-25
1142,702,2232,486,13,39,2026-08-12
1143,605,7802,109,46,184,2026-07-25
1144,20,1087,131,23,92,2026-08-27
1145,690,2103,82,15,60,2026-08-08
1146,757,4257,168,47,94,2026-07-09
1147,1018,5346,454,43,86,2026-07-15
1148,348,7571,367,36,72,2026-08-08
1149,857,1785,258,32,64,2026-07-17
1150,481,4913,390,17,85,2026-08-18
1151,1114,1678,353,14,70,2026-07-23
1152,965,9341,239,42,210,2026-08-26
1153,342,3914,254,15,45,2026-07-23
1154,200,7630,415,34,102,2026-07-23
1155,930,457,487,23,46,2026-07-16
1156,926,8776,427,19,38,2026-07-25
1157,928,8212,328,42,126,2026-07-19
1158,28,2721,215,19,57,2026-08-21
1159,1198,3089,404,36,144,2026-07-18
1160,273,1322,402,25,75,2026-07-24
1161,33,6266,196,36,180,2026-06-28
1162,57,3428,26,37,148,2026-07-04
1163,458,5590,92,22,110,2026-08-18
1164,167,4509,365,29,58,2026-08-04
1165,606,9990,272,15,75,2026-07-22
1166,304,8664,354,15,45,2026-08-06
1167,474,8273,20,11,44,2026-08-03
1168,1173,4947,187,15,45,2026-07-03
1169,548,9101,208,45,90,2026-08-19
1170,345,4705,448,41,164,2026-07-07
1171,979,3702,382,18,90,2026-07-19
1172,458,5420,312,38,114,2026-08-18
1173,88,8120,18,33,99,2026-07-15
1174,1070,2253,313,48,96,2026-08-03
1175,786,5436,318,26,104,2026-08-24
1176,328,9110,464,41,123,2026-08-23
1177,1239,5712,201,41,205,2026-07-10
1178,23,6331,187,32,160,2026-08-03
1179,378,9457,404,41,164,2026-07-29
1180,517,2418,292,12,48,2026-08-01
1181,538,2768,491,21,84,2026-06-28
1182,335,1658,167,44,88,2026-08-17
1183,78,9793,397,21,63,2026-07-16
1184,455,7911,202,27,108,2026-08-03
1185,1119,853,393,29,87,2026-08-26
1186,565,7761,355,50,150,2026-07-10
1187,1126,4311,360,28,140,2026-07-06
1188,551,3472,110,29,145,2026-08-07
1189,638,3139,127,31,124,2026-06-28
1190,422,4059,354,45,135,2026-08-26
1191,962,4192,76,20,40,2026-08-20
1192,1165,7264,237,46,230,2026-07-05
1193,894,1656,130,39,78,2026-08-26
1194,566,7599,62,18,54,2026-08-02
1195,965,21,64,42,84,2026-08-04
1196,1058,5489,304,42,168,2026-07-22
1197,419,5842,27,22,110,2026-08-21
1198,591,8841,95,36,72,2026-07-27
1199,598,328,446,20,60,2026-08-09
1200,317,9440,250,43,86,2026-07-02
1201,726,4500,307,25,75,2026-07-04
1202,687,1159,339,25,100,2026-07-21
1203,187,8926,77,21,63,2026-08-01
1204,216,5451,111,39,78,2026-08-03
1205,795,9458,197,13,52,2026-08-20
1206,613,3906,121,27,81,2026-08-01
1207,1231,5450,53,15,75,2026-07-25
1208,336,229,203,22,66,2026-07-18
1209,390,8632,97,36,108,2026-07-31
1210,714,2774,341,19,95,2026-07-22
1211,619,3583,38,10,40,2026-08-07
1212,182,7811,251,41,205,2026-07-23
1213,1134,4671,57,26,104,2026-08-01
1214,1180,6085,211,35,140,2026-07-12
1215,957,7615,327,46,92,2026-07-09
1216,425,3817,61,13,26,2026-08-03
1217,397,5028,239,39,195,2026-07-14
1218,515,8107,388,45,135,2026-07-10
1219,1069,6617,348,42,168,2026-06-29
1220,676,9533,362,36,144,2026-07-13
1221,636,3308,196,34,170,2026-08-08
1222,377,481,53,29,145,2026-08-04
1223,237,5148,347,27,108,2026-08-23
1224,873,6527,238,42,210,2026-08-13
1225,425,1425,36,24,120,2026-08-18
1226,1245,5539,278,10,50,2026-07-10
1227,1103,1107,236,41,82,2026-07-06
1228,1205,4478,464,16,80,2026-08-19
1229,1121,4733,458,21,63,2026-08-07
1230,201,5090,322,33,132,2026-06-28
1231,12,4083,163,29,58,2026-08-21
1232,595,7239,399,40,160,2026-08-23
1233,43,8137,175,23,92,2026-07-26
1234,968,1949,60,42,126,2026-08-03
1235,988,4521,22,27,108,2026-07-25
1236,51,1660,369,33,132,2026-07-04
1237,1080,346,202,33,165,2026-07-21
1238,1015,6878,143,10,30,2026-08-19
1239,817,9355,87,37,111,2026-08-19
1240,402,6106,45,40,200,2026-08-05
1241,1113,6363,112,25,100,2026-07-23
1242,1102,8519,491,24,120,2026-07-01
1243,40,7794,152,50,150,2026-08-08
1244,599,5455,175,12,48,2026-07-28
1245,1247,9132,494,21,105,2026-06-29
1246,1051,5747,365,48,144,2026-07-05
1247,34,4361,441,23,92,2026-07-27
1248,1019,8907,49,13,39,2026-08-23
1249,341,1528,207,13,39,2026-08-14
1250,93,6618,362,49,196,2026-07-04
1251,836,7299,267,40,120,2026-07-30
1252,964,480,208,38,190,2026-07-14
1253,557,3627,192,31,155,2026-08-14
1254,533,1274,324,39,195,2026-07-21
1255,218,7211,253,44,220,2026-08-07
1256,1245,6751,164,43,86,2026-07-03
1257,249,8017,491,30,120,2026-08-23
1258,671,3288,18,39,195,2026-08-02
1259,1090,1483,330,47,141,2026-08-02
1260,958,5040,200,35,140,2026-08-07
1261,15,1872,55,49,245,2026-07-27
1262,1195,488,448,28,112,2026-07-31
1263,680,140,411,34,170,2026-08-22
1264,981,3666,388,40,80,2026-07-09
1265,912,3758,124,11,22,2026-08-05
1266,921,9511,247,12,24,2026-08-08
1267,1173,9839,25,21,105,2026-08-04
1268,397,1972,461,15,30,2026-07-31
1269,488,9872,173,28,56,2026-08-16
1270,214,8288,262,29,87,2026-08-15
1271,1155,1178,447,12,24,2026-08-22
1272,240,4059,439,50,150,2026-08-16
1273,109,7901,424,48,96,2026-07-31
1274,941,1626,450,29,87,2026-08-27
1275,662,4690,92,21,84,2026-07-01
1276,451,5801,380,16,32,2026-08-08
1277,1189,7434,318,17,85,2026-08-26
1278,843,3014,247,19,76,2026-07-20
1279,394,9217,294,37,74,2026-08-11
1280,1171,1555,180,16,32,2026-08-19
1281,932,7889,18,44,176,2026-07-22
1282,1067,7722,366,11,55,2026-08-20
1283,193,9037,464,22,88,2026-06-30
1284,855,6280,56,47,94,2026-08-22
1285,1164,5415,74,23,46,2026-08-27
1286,541,5765,211,15,60,2026-06-30
1287,532,2184,352,47,235,2026-08-05
1288,180,1234,39,38,76,2026-07-31
1289,1039,3835,427,22,110,2026-08-13
1290,455,7429,204,35,175,2026-07-27
1291,405,5324,315,39,78,2026-07-05
1292,472,858,75,27,135,2026-08-10
1293,699,3446,470,43,86,2026-08-12
1294,571,318,490,38,114,2026-07-23
1295,449,8368,140,38,76,2026-07-23
1296,1174,4124,477,39,195,2026-07-31
1297,7,8387,206,33,99,2026-07-01
1298,420,3714,282,12,48,2026-07-09
1299,700,57,167,34,68,2026-07-15
1300,1197,4192,300,10,20,2026-07-04
1301,825,4602,203,11,22,2026-07-18
1302,858,4909,497,13,52,2026-08-10
1303,781,3065,235,27,108,2026-08-17
1304,374,708,410,36,180,2026-07-29
1305,1202,4059,73,41,164,2026-08-12
1306,496,7035,122,41,123,2026-08-15
